sample_id,filename,filetype,biosample_accession,library_id,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,seq_kit,basecaller,basecaller_version,basecaller_model,modbase_model,generator_facility,generator_contact,path,ntsm_score,n50,total_gbp,coverage,coverage_over_100kb,coverage_over_200kb,coverage_over_300kb,coverage_over_400kb,coverage_over_500kb,coverage_over_1mb,whales,accession,study,bioproject_accession,production,sequencing_chemistry
HG03041,02_02_26_R1041_UL_HPRC_HG03041_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN33758790,02_02_26_R1041_UL_HPRC_HG03041_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03041/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_HG03041_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.539891,79235,31.8,9.64,3.75,0.97,0.22,0.06,0.02,0.0,10,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03050,02_02_26_R1041_UL_HPRC_HG03050_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN37797108,02_02_26_R1041_UL_HPRC_HG03050_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03050/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_HG03050_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.552042,85967,28.98,8.78,3.73,0.98,0.2,0.05,0.02,0.0,12,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03136,02_02_26_R1041_UL_HPRC_HG03136_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021677,02_02_26_R1041_UL_HPRC_HG03136_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03136/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_HG03136_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.512037,70912,22.45,6.8,2.22,0.34,0.04,0.01,0.01,0.0,5,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03195,02_02_26_R1041_UL_HPRC_HG03195_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN33621956,02_02_26_R1041_UL_HPRC_HG03195_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03195/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_HG03195_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.533502,78133,20.02,6.07,2.34,0.6,0.13,0.02,0.01,0.0,1,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03225,02_02_26_R1041_UL_HPRC_HG03225_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN33621957,02_02_26_R1041_UL_HPRC_HG03225_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03225/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_HG03225_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.502934,99422,33.17,10.05,5.0,1.62,0.37,0.07,0.02,0.0,10,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03270,02_09_26_R1041_UL_HPRC_HG03270_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021631,02_09_26_R1041_UL_HPRC_HG03270_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03270/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_HG03270_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.447638,77250,85.45,25.89,9.65,1.92,0.29,0.1,0.07,0.01,36,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03388,02_09_26_R1041_UL_HPRC_HG03388_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021700,02_09_26_R1041_UL_HPRC_HG03388_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03388/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_HG03388_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.504446,63536,43.83,13.28,3.19,0.23,0.04,0.03,0.02,0.0,12,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03458,02_16_26_R1041_UL_HPRC_HG03458_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN37797109,02_16_26_R1041_UL_HPRC_HG03458_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03458/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_16_26_R1041_UL_HPRC_HG03458_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.506534,75914,53.92,16.34,5.8,0.91,0.11,0.04,0.02,0.01,17,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03583,02_09_26_R1041_UL_HPRC_HG03583_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021645,02_09_26_R1041_UL_HPRC_HG03583_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03583/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_HG03583_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.490754,66681,68.01,20.61,6.21,0.94,0.1,0.03,0.02,0.0,12,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03583,02_09_26_R1041_UL_HPRC_HG03583_2_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021645,02_09_26_R1041_UL_HPRC_HG03583_2,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03583/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_HG03583_2_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.868083,56360,1.45,0.44,0.12,0.02,0.0,0.0,0.0,0.0,0,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03583,02_09_26_R1041_UL_HPRC_HG03583_3_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021645,02_09_26_R1041_UL_HPRC_HG03583_3,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03583/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_HG03583_3_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.529468,71564,15.49,4.69,1.57,0.29,0.05,0.01,0.01,0.0,0,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03669,02_09_26_R1041_UL_HPRC_HG03669_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN26237512,02_09_26_R1041_UL_HPRC_HG03669_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03669/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_HG03669_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.514093,62101,28.42,8.61,2.13,0.19,0.02,0.01,0.01,0.0,7,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03704,02_16_26_R1041_UL_HPRC_HG03704_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN33758795,02_16_26_R1041_UL_HPRC_HG03704_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03704/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_16_26_R1041_UL_HPRC_HG03704_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.488714,79748,44.88,13.6,5.21,1.01,0.17,0.05,0.03,0.0,12,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03710,02_16_26_R1041_UL_HPRC_HG03710_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN26237513,02_16_26_R1041_UL_HPRC_HG03710_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03710/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_16_26_R1041_UL_HPRC_HG03710_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.652564,74868,4.53,1.37,0.47,0.06,0.01,0.0,0.0,0.0,1,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03784,02_16_26_R1041_UL_HPRC_HG03784_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021647,02_16_26_R1041_UL_HPRC_HG03784_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03784/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_16_26_R1041_UL_HPRC_HG03784_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.683983,86556,4.72,1.43,0.61,0.14,0.03,0.01,0.0,0.0,0,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03792,02_09_26_R1041_UL_HPRC_HG03792_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN37797112,02_09_26_R1041_UL_HPRC_HG03792_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03792/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_HG03792_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.517054,55964,28.83,8.74,1.83,0.18,0.04,0.02,0.01,0.0,4,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03816,02_09_26_R1041_UL_HPRC_HG03816_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN37706908,02_09_26_R1041_UL_HPRC_HG03816_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03816/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_HG03816_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.492298,62795,26.43,8.01,2.1,0.23,0.03,0.01,0.01,0.0,4,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03919,03_02_26_R1041_UL_HPRC_HG03919_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021699,03_02_26_R1041_UL_HPRC_HG03919_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03919/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/03_02_26_R1041_UL_HPRC_HG03919_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.512124,122170,47.04,14.25,8.51,3.51,1.26,0.47,0.18,0.02,45,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG03942,02_02_26_R1041_UL_HPRC_HG03942_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN26267387,02_02_26_R1041_UL_HPRC_HG03942_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG03942/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_HG03942_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.520889,55252,32.27,9.78,2.17,0.26,0.05,0.03,0.02,0.01,22,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG04153,03_02_26_R1041_UL_HPRC_HG04153_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021681,03_02_26_R1041_UL_HPRC_HG04153_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04153/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/03_02_26_R1041_UL_HPRC_HG04153_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.461151,82788,31.65,9.59,3.81,0.64,0.06,0.02,0.01,0.0,4,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
HG04157,02_02_26_R1041_UL_HPRC_HG04157_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN37706909,02_02_26_R1041_UL_HPRC_HG04157_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/HG04157/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_HG04157_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.508929,69454,40.97,12.42,3.95,0.62,0.09,0.03,0.02,0.01,19,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
NA18505,02_09_26_R1041_UL_HPRC_NA18505_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021643,02_09_26_R1041_UL_HPRC_NA18505_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18505/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_NA18505_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.481644,82481,62.65,18.98,7.67,1.71,0.29,0.1,0.07,0.02,61,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
NA18559,03_02_26_R1041_UL_HPRC_NA18559_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,#N/A,03_02_26_R1041_UL_HPRC_NA18559_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18559/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/03_02_26_R1041_UL_HPRC_NA18559_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.511966,114709,21.45,6.5,3.68,1.42,0.45,0.15,0.05,0.0,9,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
NA18871,02_02_26_R1041_UL_HPRC_NA18871_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021663,02_02_26_R1041_UL_HPRC_NA18871_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18871/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_NA18871_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.506389,73613,23.04,6.98,2.46,0.5,0.08,0.02,0.01,0.0,1,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
NA18879,02_02_26_R1041_UL_HPRC_NA18879_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021661,02_02_26_R1041_UL_HPRC_NA18879_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18879/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_NA18879_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.486460,74174,59.06,17.9,6.46,1.45,0.27,0.08,0.05,0.01,30,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
NA18976,02_09_26_R1041_UL_HPRC_NA18976_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021622,02_09_26_R1041_UL_HPRC_NA18976_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.3.1,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18976/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_09_26_R1041_UL_HPRC_NA18976_1_dorado1.3.1_sup5.2.0_5mCG_5hmCG.bam,0.526615,80644,14.41,4.37,1.73,0.45,0.13,0.05,0.02,0.0,1,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
NA18995,03_02_26_R1041_UL_HPRC_NA18995_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,#N/A,03_02_26_R1041_UL_HPRC_NA18995_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA18995/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/03_02_26_R1041_UL_HPRC_NA18995_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.629449,110303,5.69,1.73,0.94,0.34,0.1,0.03,0.01,0.0,0,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
NA19063,03_02_26_R1041_UL_HPRC_NA19063_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,#N/A,03_02_26_R1041_UL_HPRC_NA19063_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA19063/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/03_02_26_R1041_UL_HPRC_NA19063_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.569820,114796,17.23,5.22,2.96,1.09,0.31,0.08,0.02,0.0,1,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
NA19190,02_02_26_R1041_UL_HPRC_NA19190_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,bam,SAMN41021688,02_02_26_R1041_UL_HPRC_NA19190_1,WGS,GENOMIC,RANDOM,single,OXFORD_NANOPORE,PromethION,UL sequencing using ONT-NEB method,unaligned reads,no shear,no SS,SQK-ULK114,dorado,1.4.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0,dna_r10.4.1_e8.2_400bps_sup@v5.2.0_5mCG_5hmCG@v2,University of California Santa Cruz,iviolich@ucsc.edu,s3://human-pangenomics/working/HPRC/NA19190/raw_data/nanopore/sup5.2.0_5mCG_5hmCG/02_02_26_R1041_UL_HPRC_NA19190_1_dorado1.4.0_sup5.2.0_5mCG_5hmCG.bam,0.694694,60359,5.71,1.73,0.53,0.12,0.02,0.01,0.0,0.0,1,,SRP305758,PRJNA701308,HPRC_25X_100KB_TOPUP,R1041
